lakeeffectvapor.com	True	popups_dataset_imgs/503d1636-4a2d-4ac8-926e-41b53c63e536.png	heuristic
vapeinperfection.com	True	popups_dataset_imgs/e49a6cfb-a3e9-4c33-908a-c621d7dc3446.png	heuristic
jenuwinecigarlounge.com	False	popups_dataset_imgs/7f1bec2c-ff87-4b60-9de9-96dcf2a490b7.png	heuristic
smokesmartllc.com	True	popups_dataset_imgs/2bc88e0c-84d8-4bb6-93f3-460ac8f2010e.png	heuristic
nekvapor.com	True	popups_dataset_imgs/9a12b29b-24e8-44ef-8cae-fd80384fc72c.png	heuristic
secretcityvapors.com	True	popups_dataset_imgs/a76b7f46-010d-461e-a9ac-29ae2e8c2ae7.png	heuristic
winnipesaukeecigar.com	False	popups_dataset_imgs/f19f2dcd-91ca-47c4-9447-8aa006b09fa7.png	heuristic
sunnyvapes.com	True	popups_dataset_imgs/cdd83415-3285-4003-9061-8104a07ca374.png	heuristic
vaporandco.com	False	popups_dataset_imgs/d9a91ae3-b638-419d-a248-e103e752f321.png	heuristic
harborvapor.net	False	popups_dataset_imgs/3a1fd4c5-248d-4f5d-a98e-603153b41997.png	heuristic
vape-fuel.com	True	popups_dataset_imgs/af11083a-a60f-4298-b50d-ed0ce45eacdd.png	heuristic
uvapefl.com	True	popups_dataset_imgs/5dd92774-7a24-4486-af8b-ba10bf39165a.png	heuristic
21centurysmoking.com	True	popups_dataset_imgs/92dd451f-0b29-4646-b4ad-1f9453587bbe.png	heuristic
houseofsmokeslv.com	False	popups_dataset_imgs/96f442e6-947c-4662-b451-0c30e2fecfb9.png	heuristic
axisvapor.com	True	popups_dataset_imgs/00e0fda3-d6e4-41c6-8451-ba216601f7f6.png	heuristic
smoke4you.com	False	popups_dataset_imgs/a29f04c1-8f5b-4795-8d35-da3b37b3c43e.png	heuristic
skycastlevape.com	True	popups_dataset_imgs/b8bf9ddd-7ec4-457a-a496-14774aba1031.png	heuristic
northsidecigars.com	True	popups_dataset_imgs/dd4486a9-4db8-4396-9b5d-6dcb6e62a6cb.png	heuristic
gr8apevape.com	False	popups_dataset_imgs/de14a648-3e4b-4234-be07-40bd916e15c2.png	heuristic
vvapour.co.uk	False	popups_dataset_imgs/2745fc8e-3929-4774-bdf0-fc3d3c9e1bfa.png	heuristic
euphoriavaporoutlet.com	True	popups_dataset_imgs/abcb4610-5ea5-4b38-bce3-1257f5dafbb3.png	heuristic
anchorsaweighvapor.com	True	popups_dataset_imgs/b46deac2-fc83-4471-ad11-5899e02565fb.png	heuristic
vapedojo.com	True	popups_dataset_imgs/d1e41a55-9f55-46d8-87cf-d01c747f9496.png	heuristic
casacuevascigars.com	True	popups_dataset_imgs/cd783127-fea0-4613-9b2a-42360de0bb0c.png	heuristic
smokesandsuch.com	False	popups_dataset_imgs/f948acec-e3ce-4f3f-a3d1-5c12691d276e.png	heuristic
godfathercigars.net	False	popups_dataset_imgs/0749ba92-8b9c-469f-b423-e6a17ce16bcf.png	heuristic
principlecigars.com	False	popups_dataset_imgs/f053aa27-c866-4928-824e-4ace8ee23b75.png	heuristic
anthonyscigars.com	False	popups_dataset_imgs/105187c9-eb3e-453d-96ec-7a786aa6b777.png	heuristic
wholesalevapor.com	True	popups_dataset_imgs/e1b26f22-ecd1-41cc-97d9-1b83eacf4219.png	heuristic
ballisticvape.com	False	popups_dataset_imgs/4a6cd3db-18b4-4424-822a-7e0b0777af25.png	heuristic
yaxelcigars.com	True	popups_dataset_imgs/198cafc3-50b6-4ff2-9019-c87ce6f9f50f.png	heuristic
vapecrypto.com	True	popups_dataset_imgs/e2384600-56a1-40ac-8530-b5f7602b1db0.png	heuristic
wabisabivapor.com	True	popups_dataset_imgs/702cccaf-6ca2-4cb6-ab3b-1dad0c5df707.png	heuristic
vapecationvapeshop.com	True	popups_dataset_imgs/036699cf-9993-4e34-a7d2-2b7ffe69dc3d.png	heuristic
gogulabeerandsmoke.com	False	popups_dataset_imgs/fb745ea3-60ae-446d-bd7f-fc12c534153b.png	heuristic
vapejuice911.com	False	popups_dataset_imgs/93ec4666-aefd-4166-b699-06cd00bdf05d.png	heuristic
vapecraz3.com	True	popups_dataset_imgs/c50c3c97-5f32-491f-a108-e5fb9db106e0.png	heuristic
desertvapes.com	True	popups_dataset_imgs/0c523949-3aca-4e81-b36f-9b856ba0d626.png	heuristic
goldenstatevapor.com	True	popups_dataset_imgs/4daf5acf-5092-4370-b418-24e948135113.png	heuristic
flairvapor.com	True	popups_dataset_imgs/3cc97cca-694b-4c0c-afc7-06a8ef2c5ccc.png	heuristic
ijustvape.com	True	popups_dataset_imgs/7431d5dd-414f-4c33-ad36-054a89d5c9a1.png	heuristic
shelbyvillevapor.com	False	popups_dataset_imgs/accdb74f-0fe9-466e-a666-c03e03326346.png	heuristic
freedomsmokeusa.com	False	popups_dataset_imgs/22cb6b2b-5fdf-444c-b0db-c398fb1c7c09.png	heuristic
electricvapeny.com	False	popups_dataset_imgs/41d06362-58f8-4237-846c-eac78d716b39.png	heuristic
ecigexpress.com	True	popups_dataset_imgs/830d2871-283a-41b6-9783-b528af4d194c.png	heuristic
wholesalevapor.co	True	popups_dataset_imgs/21a6908e-058e-4f36-8648-03e284d1a395.png	heuristic
idealvape.com	False	popups_dataset_imgs/f64f185f-3857-4c30-ae5f-f2b77b86359e.png	heuristic
mainsmokeshop.com	False	popups_dataset_imgs/b096ce41-184d-40f3-869a-a34408c13dbc.png	heuristic
myacigars.com	False	popups_dataset_imgs/e3227e3e-d441-4022-a45b-5eafe83e7c94.png	heuristic
cigartowns.com	True	popups_dataset_imgs/f82e4404-437e-48be-a907-4b380b2a7a2f.png	heuristic
taovapor.com	False	popups_dataset_imgs/794ee1fb-05b6-4c6e-98b3-5bc83e456148.png	heuristic
hillcresttobacco.com	False	popups_dataset_imgs/3b85f364-3a49-4039-a5d2-e684cd5fa2fc.png	heuristic
tobacco4lesscville.com	False	popups_dataset_imgs/d4830eac-50fd-455f-bc34-8d8c8f83bd81.png	heuristic
vapesolutionsdistributing.com	True	popups_dataset_imgs/4de59d34-81e2-4aa6-85f2-6cec01e61c1e.png	heuristic
cigarmanor.com	True	popups_dataset_imgs/82a5fd50-6804-4170-b2e7-e9e8125e2efa.png	heuristic
kalamazoovaporshop.com	False	popups_dataset_imgs/1709e49f-7f64-4bd7-bf20-638de438ae3b.png	heuristic
enhancedecigs.com	True	popups_dataset_imgs/a592fd8f-246c-4bc8-a2db-ee28dc2b267b.png	heuristic
thecigarshop.com	False	popups_dataset_imgs/de3e30be-4fa5-4953-a88b-73d83af338e3.png	heuristic
ecigsejuice.com	True	popups_dataset_imgs/a0c39b95-c5cd-4fdb-96a1-df80cab7a213.png	heuristic
vaporgurus.com	False	popups_dataset_imgs/922cfc64-4480-4124-807f-e7365e0791a0.png	heuristic
theecig.com	False	popups_dataset_imgs/6a1afb28-6ad6-46c8-bbba-7c72d4ef47dd.png	heuristic
up-n-smoke.net	False	popups_dataset_imgs/b614a437-fb26-4659-9357-49ba46c4ed89.png	heuristic
broncovapes.com	False	popups_dataset_imgs/f387f787-966a-4248-a780-6ffc058cd024.png	heuristic
blacksheepvape.com	False	popups_dataset_imgs/33d9667d-21ba-4d12-a129-36d31798a18e.png	heuristic
whatsyourvape.com	True	popups_dataset_imgs/fc116638-9cde-42c3-a500-6f7e3dea707c.png	heuristic
austinvapor.com	False	popups_dataset_imgs/686ed9b6-addf-4f11-80f1-b765cbaa506a.png	heuristic
ecigvaporstore.com	False	popups_dataset_imgs/9bb0bd33-9ad8-45d0-864b-d459804dcdca.png	heuristic
13moonsvapor.com	True	popups_dataset_imgs/5a64e5c8-957d-43ef-812f-dac796bc9be2.png	heuristic
ilive4vape.shop	False	popups_dataset_imgs/28883242-4d60-4996-a772-8e354d6dae76.png	heuristic
justvapez.com	True	popups_dataset_imgs/631af693-a36c-4214-b735-489dd4b1a475.png	heuristic
brotherhoodvapeco.com	True	popups_dataset_imgs/5c2e7c6e-8a84-4693-b757-b4d38b78addb.png	heuristic
smokersworld.org	False	popups_dataset_imgs/8309153a-9bad-4dc3-aa9b-62753a8a9640.png	heuristic
undergroundcigars.com	False	popups_dataset_imgs/c46fdcac-0426-46b5-a741-6f569b14f952.png	heuristic
topshelfcigarshoppe.com	False	popups_dataset_imgs/e81b451b-f626-40e0-b3e9-5c04f8afa1dd.png	heuristic
vapeforic.com	True	popups_dataset_imgs/82ad833a-1ce9-4172-8ac7-287f1b0d64b9.png	heuristic
vaporecigarette.net	False	popups_dataset_imgs/a17bd6fd-72ad-4c52-84d9-0395584deb7c.png	heuristic
vapordab.com	True	popups_dataset_imgs/21815437-107c-41a6-9cb5-24d6d8b8b26b.png	heuristic
discountsmokeshop.com	False	popups_dataset_imgs/b482560f-24d5-4ceb-82b8-26d87cc32115.png	heuristic
wvsmokeshop.com	False	popups_dataset_imgs/53da3689-f8e8-4791-a1bb-37fb0ca3d8a5.png	heuristic
vapor-riffic.com	True	popups_dataset_imgs/432642e9-25d1-4b37-9455-577539b2c014.png	heuristic
mailboxvapes.com	True	popups_dataset_imgs/0db153ad-2a76-4a7b-8de2-a1ded2a1ccb4.png	heuristic
ecigtown.net	False	popups_dataset_imgs/ff365c14-2ec2-4912-bca4-57517a1bdabe.png	heuristic
oldfashioncigar.com	False	popups_dataset_imgs/90f4c6b2-d8db-437f-8847-779726d83612.png	heuristic
escobarcigars.com	True	popups_dataset_imgs/f465e768-1aa5-4e31-94eb-1f99da4a3138.png	heuristic
vape-street.com	False	popups_dataset_imgs/6a357f41-e160-4c7e-a0af-2fda3ea4c3e5.png	heuristic
vape-tronix.com	False	popups_dataset_imgs/bfb3474e-2790-4db4-b169-c787a8bcf174.png	heuristic
glasvapor.com	True	popups_dataset_imgs/598c56e6-d1e3-4fc2-a9e2-a3f8593048f2.png	heuristic
safervaporz.com	False	popups_dataset_imgs/de8ab97b-0b02-490a-8424-86ea19caf84a.png	heuristic
stoneycreekcigars.com	False	popups_dataset_imgs/3f37b86d-465e-487f-bd6b-6b8e8671b5b5.png	heuristic
thecigarlodge.com	False	popups_dataset_imgs/980ef13e-1bae-4976-b94b-e38c78e04b8e.png	heuristic
vapeszn.com	True	popups_dataset_imgs/36fd78d6-d917-4486-9e94-34d7871579f9.png	heuristic
bestvapesale.com	True	popups_dataset_imgs/ee6fcf4a-3d2f-43dd-b914-8b9b95c179c4.png	heuristic
bigchiefvapors.com	True	popups_dataset_imgs/34dd6d4b-e9e8-4c4c-9ea7-03656a632a3d.png	heuristic
88vapors.com	True	popups_dataset_imgs/800c29ef-9342-4c5f-a566-76c818bb803d.png	heuristic
aquasmoke.net	True	popups_dataset_imgs/47f82624-f46d-477f-aae4-f72c5a074cf9.png	heuristic
e-cigswholesaleusa.com	False	popups_dataset_imgs/74525923-746d-4ee3-81d7-fe745eff5c17.png	heuristic
reelsmokers.net	False	popups_dataset_imgs/70f34c35-1f77-4292-88f7-8867d50c2d43.png	heuristic
lacigar.com	False	popups_dataset_imgs/17cc2387-b55d-4b55-b303-6e2cabb60239.png	heuristic
urgesmokeshop.com	True	popups_dataset_imgs/33759231-7206-42a6-9e73-d643da766eb8.png	heuristic
bangbangvapors.com	True	popups_dataset_imgs/9903445c-955b-4c2f-a4ad-80950ab54e52.png	heuristic
betamorphecigs.com	True	popups_dataset_imgs/14ce62d7-9bdf-48b1-9dfa-404ed6d7123e.png	heuristic
fulltankvape.com	True	popups_dataset_imgs/69fef608-561e-4b2c-9760-025e3bc2c2e2.png	heuristic
vapedelivery.net	False	popups_dataset_imgs/6578f213-b61c-4c6c-ac8a-18297296c601.png	heuristic
vape.sale	True	popups_dataset_imgs/5b37155e-8911-401d-90f0-0fe0abe43501.png	heuristic
smokerzparadize.com	False	popups_dataset_imgs/f0997b93-b785-4a69-bfc3-38e3eea436b7.png	heuristic
anivapes.com	True	popups_dataset_imgs/9091fa1d-5d69-4a9a-aa33-ac538390e4cb.png	heuristic
newfreedomvapor.com	True	popups_dataset_imgs/a0bccb60-8152-4382-9eff-5c6806acd4dd.png	heuristic
miuracigars.com	True	popups_dataset_imgs/7488d29e-99c9-4582-a808-0ed9724f4dcd.png	heuristic
shorethingcigars.com	False	popups_dataset_imgs/5b528033-0fd5-4286-b4b5-5b0b26d5885b.png	heuristic
vaporgalleria.com	True	popups_dataset_imgs/d4122984-483e-42ad-9561-0df9d0fdfdf3.png	heuristic
smokersdomain.com	False	popups_dataset_imgs/087216e4-54dd-4207-86da-55f087df8a2f.png	heuristic
virginvapor.com	False	popups_dataset_imgs/87ed4f28-9576-47da-9c03-d102949ba888.png	heuristic
planetryosmokeshop.com	False	popups_dataset_imgs/9fd1c096-8bef-47af-9fb1-afdff20aec7c.png	heuristic
doublecommavapes.com	False	popups_dataset_imgs/95895837-a9a4-4a0e-8fe7-0bd7789ba285.png	heuristic
voltvapes.com	True	popups_dataset_imgs/f745bf48-629e-4404-bb66-3f3774955a6a.png	heuristic
vaportoro.com	False	popups_dataset_imgs/fdd06cca-630f-4c51-91d4-490a534e8898.png	heuristic
vacavapes.com	False	popups_dataset_imgs/928b31fb-0f32-4a7b-b4af-e52cedafab50.png	heuristic
vapejuicedepot.com	True	popups_dataset_imgs/fc3f76f4-9992-448a-a6be-71f229879e73.png	heuristic
madtownvap.com	True	popups_dataset_imgs/d3b0c99d-f07e-445b-b88a-dec4bca23abf.png	heuristic
vaporunlimited.net	True	popups_dataset_imgs/13b59a62-39b3-4dd8-a000-1a08d53791a3.png	heuristic
essencevapor.com	True	popups_dataset_imgs/d3fedfc9-e9da-48a6-860d-b9d75b48fa8a.png	heuristic
fastvaper.com	False	popups_dataset_imgs/5a9000aa-acdf-41c1-b88c-d103d4b59352.png	heuristic
smokersmecca.com	False	popups_dataset_imgs/e8e497a2-9148-4c1d-91c9-97a50ae9d6df.png	heuristic
simply4vapor.com	True	popups_dataset_imgs/eb62fa2c-b119-489b-8a80-0a14eca075ac.png	heuristic
smokesmithgear.com	True	popups_dataset_imgs/2e16f5ec-6734-499e-aade-1615fb93ff33.png	heuristic
glassmonkeysmokeshops.com	True	popups_dataset_imgs/1aa7c9ef-01c0-45fb-8f02-c732df7f976b.png	heuristic
peachtreevapor.com	True	popups_dataset_imgs/c32229a2-6e7b-40ee-ba5a-fd1b75b37e17.png	heuristic
xperiencevapes.com	True	popups_dataset_imgs/80df8ee7-dae9-4c9b-a30d-50b0ac6799eb.png	heuristic
lecig.com	False	popups_dataset_imgs/80c17886-6a17-4745-8187-2d19b0a6af35.png	heuristic
skyvapeaz.com	True	popups_dataset_imgs/040bb29b-bb34-42ec-9c92-c8e76a6e7f89.png	heuristic
nutrovape.com	False	popups_dataset_imgs/4190c534-2d7a-40dd-afc2-facf4643fce6.png	heuristic
affordablevapor.com	False	popups_dataset_imgs/1f3ac08f-d8e0-4370-a6cd-6ed4a2ccecda.png	heuristic
vapeclouds.com	True	popups_dataset_imgs/00a6cdd8-155d-448f-afec-05eb10a14d11.png	heuristic
famousvapeinc.com	True	popups_dataset_imgs/554180c8-ba5e-4292-bffc-75c6b0c6d794.png	heuristic
cigarandspirits.com	False	popups_dataset_imgs/e322d801-118e-4488-a34f-b25938799f9b.png	heuristic
spartanvape.com	True	popups_dataset_imgs/bbf26fe7-3129-4214-a867-28873de122ec.png	heuristic
thefreshvapor.com	False	popups_dataset_imgs/251f8cab-8534-43ef-b277-07bdf151482f.png	heuristic
kazvapes.com	False	popups_dataset_imgs/6ac7bdab-f272-48ae-873f-d22bb311bbc2.png	heuristic
lakeshorevapors.com	True	popups_dataset_imgs/b42c8842-129d-4ff5-b4e3-0ef13efbb992.png	heuristic
easyvapors.com	True	popups_dataset_imgs/36a40c5e-2a2d-47fd-86a7-636704460d19.png	heuristic
advancedvapors.com	False	popups_dataset_imgs/f0d49b47-6159-4c5a-bbf5-549b27be09be.png	heuristic
vapeldrs.com	True	popups_dataset_imgs/596afd8d-9908-492f-966d-419906d73160.png	heuristic
ecigarettesolution.com	False	popups_dataset_imgs/bc63eb53-ac12-4791-aa16-22bb7c016285.png	heuristic
smoketonight.com	False	popups_dataset_imgs/add5a303-a8f3-46e0-a074-a0ff7f689b7a.png	heuristic
smokymountainnaturals.com	False	popups_dataset_imgs/1ab94af3-4e36-4f53-b62a-c51fdac51faa.png	heuristic
simplyvapour.com	True	popups_dataset_imgs/5fd1ba9f-8b74-49c9-9c2e-1479437646ed.png	heuristic
federalcigar.com	True	popups_dataset_imgs/c1e916ab-1002-4962-b12b-9ace063e8884.png	heuristic
canoncigars.com	True	popups_dataset_imgs/164864d0-ca00-4ca0-8536-a439193acd58.png	heuristic
cigarpimp.com	True	popups_dataset_imgs/5790e0dd-1811-4d90-b181-bf4b224face3.png	heuristic
ktownvaporlounge.com	False	popups_dataset_imgs/25d812c8-99bb-4824-86a5-f4668456f8ca.png	heuristic
smokingthings.com	False	popups_dataset_imgs/c0a8db67-24af-48de-a351-6ef854053f0e.png	heuristic
smoking-hookah.com	False	popups_dataset_imgs/cc001595-4056-4ab9-ba9c-81f2d3424bee.png	heuristic
lcigs.com	False	popups_dataset_imgs/b80811ae-f87b-4b18-aa41-212186c109bb.png	heuristic
claptonvapor.com	True	popups_dataset_imgs/12aa9de8-004a-42c1-92a6-731c9e6e6fc5.png	heuristic
smokingnvaping.com	True	popups_dataset_imgs/24608307-d841-481e-b698-b3963f646df5.png	heuristic
trinityvapor.com	False	popups_dataset_imgs/9be25386-e00b-4478-9c95-355290701374.png	heuristic
ondemandvape.com	False	popups_dataset_imgs/95019066-c793-496d-8fa7-c64e89312721.png	heuristic
vaporlifemiamifl.com	False	popups_dataset_imgs/ebcde71b-ad6e-4579-a869-f886a1deb94b.png	heuristic
smokengunsoakmont.com	False	popups_dataset_imgs/d83f9d1d-0e4c-4060-8ae8-b5b55ab22c41.png	heuristic
stormysvaporcellar.com	False	popups_dataset_imgs/143ab7ae-c3f8-4349-9905-7f54b68f637e.png	heuristic
globalvapery.com	True	popups_dataset_imgs/3e27fc7c-1d3b-4ab7-bb77-86ba211a4b07.png	heuristic
cuevascigars.com	False	popups_dataset_imgs/b952e982-dfb7-45a4-9083-6e09e874950c.png	heuristic
vapebig.com	False	popups_dataset_imgs/592d7cdf-fade-441d-ade9-d08fe6e92c45.png	heuristic
lifesaver-vapors.com	True	popups_dataset_imgs/ea597c1d-8d27-45fd-a40d-e67dba09847a.png	heuristic
vaporhavoc.com	False	popups_dataset_imgs/6cd0506b-c376-4ca3-88d6-8d75b2b14c7f.png	heuristic
vapingtechnology.com	False	popups_dataset_imgs/798e26f8-5394-4273-a6ee-96b535fe0fd7.png	heuristic
puresmoking.com	False	popups_dataset_imgs/a158eafd-5536-4aba-9849-f3236945f285.png	heuristic
vaperysitty.com	False	popups_dataset_imgs/a04dafe6-db04-4309-962d-685c7f0b947f.png	heuristic
vaporworksonline.com	False	popups_dataset_imgs/930166a3-bd21-4138-aa38-0eb723a4683f.png	heuristic
fidelscigarshop.com	False	popups_dataset_imgs/001a1dad-4104-485c-b820-eb209690990a.png	heuristic
fxcbdvapeoil.com	False	popups_dataset_imgs/ab580b34-7b41-418a-9756-54f5a686cfbb.png	heuristic
caspercigar.com	False	popups_dataset_imgs/a4ddcc19-33c9-413c-b84e-8c8935f04c3f.png	heuristic
lowpricedvape.com	True	popups_dataset_imgs/a8007ff3-0375-42d5-b861-2a25258cf670.png	heuristic
vapor-hub.com	True	popups_dataset_imgs/41325986-4ecd-4b50-88b3-7e8debf66a11.png	heuristic
tobaccocigarettesinclearwaterfl.com	False	popups_dataset_imgs/910ab8b9-069e-4727-a410-3495471d67e1.png	heuristic
vapethehive.com	False	popups_dataset_imgs/f1eb6881-d826-4f51-892a-80909c418333.png	heuristic
azurevaping.com	False	popups_dataset_imgs/9177b48c-2d94-4654-bf48-73b6dfaf3c97.png	heuristic
vapeisland.net	False	popups_dataset_imgs/e4029704-6f7e-4141-9b76-cd85b9831885.png	heuristic
ecigmarket.com	True	popups_dataset_imgs/68f75158-a536-4adc-9fe4-68f6015ae0c2.png	heuristic
citrussmokeandvape.com	False	popups_dataset_imgs/5a0cc00b-d238-4d5f-baf5-f90d8044e63f.png	heuristic
thesmokehub.com	True	popups_dataset_imgs/d2d8fad1-8d23-4a2a-a30f-6d0c352d92bf.png	heuristic
smokeshopinabox.com	False	popups_dataset_imgs/71a2027f-a9dd-40a2-9950-39987360919c.png	heuristic
scsmokeshop.com	False	popups_dataset_imgs/fa251260-aefe-4eed-972b-6c587b6d338a.png	heuristic
affinityvapors.com	False	popups_dataset_imgs/4e965737-f630-4aa0-8da6-d62056e01afb.png	heuristic
vapealotshop.com	True	popups_dataset_imgs/912c7789-34f1-4ff8-a470-cb831451f846.png	heuristic
payvape.com	False	popups_dataset_imgs/c1ee1823-3eb5-4a46-827a-ec22a54e52b9.png	heuristic
vape1111.com	True	popups_dataset_imgs/e18d42f8-1781-40c6-bf3b-0bc583e79e88.png	heuristic
greencig.com	False	popups_dataset_imgs/13333479-233a-43c8-b44a-c0b75fdad829.png	heuristic
smokea.com	False	popups_dataset_imgs/91613c37-3fc4-4fe7-a636-7ab272cacda2.png	heuristic
worldsfinestvapeshop.com	False	popups_dataset_imgs/38b36bc6-b05a-4695-b3f2-69e6a213493e.png	heuristic
gorgevapors.com	False	popups_dataset_imgs/437e91c3-2026-4152-aa60-f746ef5cf4bc.png	heuristic
vapor101il.com	False	popups_dataset_imgs/fca7acc6-6423-4328-acbd-8ffa2f8a91e1.png	heuristic
glassvapenation.com	False	popups_dataset_imgs/260f9689-d4af-48c6-9c4f-6948ccf1a946.png	heuristic
thesmokemasters.com	False	popups_dataset_imgs/b2636730-422c-4a32-9629-ce099b573513.png	heuristic
tpsvapor.com	True	popups_dataset_imgs/147866c5-c3d3-452f-af74-584d296f0421.png	heuristic
sincityvapor.com	True	popups_dataset_imgs/a752ec97-c9e9-4a69-858b-f4ef09442ecb.png	heuristic
dixievapor.com	False	popups_dataset_imgs/3d36f6bd-79e6-44aa-b31e-3e8d23427153.png	heuristic
cravinvapes.com	True	popups_dataset_imgs/b2d7c701-d3b4-43e8-955b-676c2c0d2d59.png	heuristic
thesmokingglass.com	False	popups_dataset_imgs/3f664a26-e399-476f-9025-227698b2f2d0.png	heuristic
scvsmokeandvape.com	True	popups_dataset_imgs/7279834a-09d6-49b5-9d8f-b5388a732522.png	heuristic
smokersemporiumonline.com	False	popups_dataset_imgs/3a6803d6-7866-43c2-a0d3-e6a32eccb5ce.png	heuristic
vaporhauschicago.com	True	popups_dataset_imgs/dbf7dbac-4f32-4f53-b89b-2b9371409c01.png	heuristic
bluelinevapor.com	True	popups_dataset_imgs/d92c9a2e-4b20-4078-b914-f6a74db2cdf7.png	heuristic
vapemore4less.com	False	popups_dataset_imgs/b0c7bb59-9e96-477a-8c69-7913d7ea7205.png	heuristic
artisanvaporcompany.com	True	popups_dataset_imgs/9dc016b5-1ab0-429e-a7d6-f74c5bd7bfe1.png	heuristic
forevervaping-com.myshopify.com	False	popups_dataset_imgs/376b2180-6035-4987-b7ca-3cb4df534225.png	heuristic
sunshinevape-com.myshopify.com	True	popups_dataset_imgs/081dc2d7-0f50-4906-a6c9-60858adbc2d0.png	heuristic
n2vape.com	True	popups_dataset_imgs/8138a91d-6713-4365-b1de-4ecd5a45f1e9.png	heuristic
totaltobaccoandmore.com	False	popups_dataset_imgs/5813e114-7548-4edf-94af-9ea7010b2f50.png	heuristic
esmoke4life.com	True	popups_dataset_imgs/7cca93ce-4003-41fa-a339-424519133db2.png	heuristic
globalvapors.com	False	popups_dataset_imgs/cbddf32f-21a4-45ca-9327-831892b3b6c7.png	heuristic
starvape101.com	True	popups_dataset_imgs/5fb9692a-9a4a-4cc8-aed1-15f70179496a.png	heuristic
vapor-ml.com	False	popups_dataset_imgs/e7b1abee-7dd5-4e0e-95f5-04a89dc0d68d.png	heuristic
tattoovape.com	True	popups_dataset_imgs/9e177176-b4a2-4093-81f0-e6f5e32d94a8.png	heuristic
myvaporsparadise.com	True	popups_dataset_imgs/e0e26789-db1c-49a3-bd26-7e786d30d962.png	heuristic
tornadovapes.com	False	popups_dataset_imgs/86401535-6e46-46d7-8b4e-1fbd9b59f905.png	heuristic
highendvape.com	False	popups_dataset_imgs/0dd65180-50fa-41c6-b5a4-d6b7df573cd0.png	heuristic
cravingvapor.com	False	popups_dataset_imgs/6782cf08-c4ae-4e67-90d6-5fed0b463ad7.png	heuristic
cinderboxsmokeshop.com	False	popups_dataset_imgs/f7e44ce6-3137-4a1f-9b7b-e5e0863beb18.png	heuristic
planetvapeswv.com	False	popups_dataset_imgs/0a9785b2-169d-4051-959c-c936bf377551.png	heuristic
dreamvapor.com	True	popups_dataset_imgs/64d04df7-00b5-48da-b733-bb0c939a48b3.png	heuristic
vaportrail.com	True	popups_dataset_imgs/f46a82a1-812e-4526-be4d-0d3c36aff3b6.png	heuristic
